drug_idx,model,n_pairs,matched_AUROC,matched_AUPR,pos_minus_ctrl_score,pos_gt_ctrl_rate
623,CAFNet-D w/o association residual,430,0.6061925365062196,0.6627103533274121,0.48452304804827584,0.6558139534883721
623,CAFNet-D w/o bias/popularity prior,430,0.6102758247701461,0.6864094928967859,0.29767884393330923,0.6767441860465117
623,Global popularity,430,0.5589372633856138,0.6146102790507876,0.053071490094745905,0.6209302325581395
623,HSTrans100,430,0.6076798269334776,0.6315495718483973,0.420371289568585,0.6395348837209303
624,CAFNet-D,335,0.5136110492314546,0.603335182744591,0.07481060704188561,0.5134328358208955
624,CAFNet,335,0.5735798618846069,0.6283550160349867,0.29516059612827517,0.6
624,A3Net,335,0.532501670750724,0.5780846116647047,0.12612192499548638,0.5432835820895522
624,CAFNet-D w/o association residual,335,0.5272889284918689,0.5820766495889043,0.1620730845563447,0.5611940298507463
624,CAFNet-D w/o bias/popularity prior,335,0.5263978614390734,0.5966712254032047,0.03261052987246371,0.5253731343283582
624,Global popularity,335,0.5901091557139674,0.6597645139143957,0.07065561083471532,0.6537313432835821
624,HSTrans100,335,0.5682334595678324,0.5977002741725123,0.2882312867401251,0.573134328358209
625,CAFNet-D,135,0.5854595336076818,0.6160631724857208,0.30703166819832944,0.6518518518518519
625,CAFNet,135,0.6008230452674898,0.6170976925868292,0.37169877069967766,0.6444444444444445
625,A3Net,135,0.598079561042524,0.6149906110855178,0.42292531353456003,0.6296296296296297
625,CAFNet-D w/o association residual,135,0.6592592592592593,0.6628256451291055,0.8100042999204662,0.7407407407407407
625,CAFNet-D w/o bias/popularity prior,135,0.6043895747599451,0.6485400325590682,0.556265129480097,0.6962962962962963
625,Global popularity,135,0.5561042524005487,0.613538144184154,0.05511111111111112,0.5925925925925926
625,HSTrans100,135,0.534156378600823,0.5652222251199948,0.18490941452759282,0.5333333333333333
626,CAFNet-D,80,0.634375,0.6783605294306031,0.9818356315605342,0.7375
626,CAFNet,80,0.6375000000000001,0.6234069078597122,0.45956120947375895,0.675
626,A3Net,80,0.68984375,0.674423454263611,0.7633901061955839,0.7375
626,CAFNet-D w/o association residual,80,0.68203125,0.7252009293354696,1.0846419365145266,0.8625
626,CAFNet-D w/o bias/popularity prior,80,0.678125,0.697044495436609,1.0868843561038375,0.8125
626,Global popularity,80,0.6218750000000001,0.6829684580770511,0.1017962962962963,0.725
626,HSTrans100,80,0.54609375,0.6443527578746177,0.4960282474756241,0.55
627,CAFNet-D,260,0.6812869822485207,0.7552915483405549,0.3871954135883313,0.7192307692307692
627,CAFNet,260,0.6386834319526628,0.6620189700026173,0.3098958385678438,0.6884615384615385
627,A3Net,260,0.7534763313609467,0.8086081776362763,0.689172678383497,0.8
627,CAFNet-D w/o association residual,260,0.6898668639053254,0.7611046360659252,0.4702542480511161,0.7307692307692307
627,CAFNet-D w/o bias/popularity prior,260,0.67603550295858,0.746112550637219,0.2942521068912286,0.6923076923076923
627,Global popularity,260,0.6576183431952662,0.7355237485732572,0.10406837606837606,0.6692307692307692
627,HSTrans100,260,0.5442307692307693,0.6106469192754909,0.02777026226887336,0.5269230769230769
628,CAFNet-D,125,0.6764800000000001,0.7006962514394417,0.6117572726607323,0.744
628,CAFNet,125,0.7062400000000001,0.6795777848990141,0.7804610965251922,0.744
628,A3Net,125,0.58304,0.6211685396532373,0.33975892969965943,0.616
628,CAFNet-D w/o association residual,125,0.65728,0.6787378269300995,0.47315344697237016,0.696
628,CAFNet-D w/o bias/popularity prior,125,0.66528,0.6741369345389747,0.5511924903988838,0.68
628,Global popularity,125,0.65184,0.6964980330334266,0.10479407407407407,0.712
628,HSTrans100,125,0.60224,0.636458765751239,0.32700861382484436,0.632
629,CAFNet-D,60,0.8277777777777777,0.778349571240613,0.668280549844106,0.85
629,CAFNet,60,0.8222222222222222,0.7962655092983192,0.8088878095149995,0.85
629,A3Net,60,0.7375,0.702569657105111,0.7624408404032389,0.7333333333333333
629,CAFNet-D w/o association residual,60,0.8305555555555555,0.8241476045409993,0.7284565477321545,0.85
629,CAFNet-D w/o bias/popularity prior,60,0.8652777777777777,0.8037280715159313,0.5391656458377838,0.8833333333333333
629,Global popularity,60,0.8520833333333333,0.8569560245523697,0.20953086419753084,0.8833333333333333
629,HSTrans100,60,0.7583333333333333,0.750602865679119,0.9536436285823584,0.7166666666666667
630,CAFNet-D,75,0.944888888888889,0.9276386335465499,1.163975717127323,0.9466666666666667
630,CAFNet,75,0.9546666666666668,0.9528174735856272,1.2337745813528698,0.9733333333333334
630,A3Net,75,0.9351111111111111,0.9403886212790193,0.9101036087671915,0.96
630,CAFNet-D w/o association residual,75,0.9164444444444445,0.914635314881281,1.281447712679704,0.9066666666666666
630,CAFNet-D w/o bias/popularity prior,75,0.9102222222222222,0.8938374753074294,0.9837281135718028,0.9066666666666666
630,Global popularity,75,0.7377777777777778,0.7750674442741756,0.14443456790123455,0.7466666666666667
630,HSTrans100,75,0.7377777777777778,0.7718903081330349,0.5953190581003824,0.7466666666666667
631,CAFNet-D,310,0.6150364203954214,0.5932493102072218,0.3356526447039458,0.6870967741935484
631,CAFNet,310,0.5702913631633715,0.543817009952827,0.2211249710571382,0.5903225806451613
631,A3Net,310,0.5060874089490115,0.5001866351826574,0.03914396176415105,0.5096774193548387
631,CAFNet-D w/o association residual,310,0.6093132154006244,0.5894424339768095,0.46010502442236867,0.6419354838709678
631,CAFNet-D w/o bias/popularity prior,310,0.6136836628511966,0.5907926474934801,0.41560580506920813,0.6580645161290323
631,Global popularity,310,0.5419094693028096,0.5589507970678518,0.02433930704898447,0.5935483870967742
631,HSTrans100,310,0.5826222684703433,0.5859278829253893,0.294369272743502,0.6129032258064516
632,CAFNet-D,100,0.5055000000000001,0.5854719483709403,0.007477283030748358,0.52
632,CAFNet,100,0.585,0.6140917455161525,0.4132313020527363,0.63
632,A3Net,100,0.606,0.6395971954631919,0.47724836714565755,0.69
632,CAFNet-D w/o association residual,100,0.5425,0.6026730444494289,0.22323160644620657,0.59
632,CAFNet-D w/o bias/popularity prior,100,0.57,0.6318281026348224,0.3301878675818443,0.6
632,Global popularity,100,0.5075000000000001,0.5760448699926397,0.04490370370370371,0.53
632,HSTrans100,100,0.5385,0.6319478286707776,0.36600025244057177,0.63
633,CAFNet-D,55,0.7950413223140497,0.8298692278559509,0.851728355884552,0.8
633,CAFNet,55,0.7454545454545455,0.7242672972267525,0.7116317239674654,0.7636363636363637
633,A3Net,55,0.7884297520661158,0.7709461214130144,1.4654558956623078,0.8545454545454545
633,CAFNet-D w/o association residual,55,0.8661157024793389,0.8676502787271602,1.3635219675573436,0.8909090909090909
633,CAFNet-D w/o bias/popularity prior,55,0.8280991735537191,0.8406631004630541,0.8204013293439691,0.8363636363636363
633,Global popularity,55,0.7553719008264463,0.7915240585972294,0.17907070707070713,0.7818181818181819
633,HSTrans100,55,0.6347107438016529,0.629400498417394,0.6511471998962489,0.5818181818181818
634,CAFNet-D,705,0.432402796640008,0.44811325441909733,-0.2323826206834815,0.39290780141843973
634,CAFNet,705,0.44761329912982245,0.44419055634135174,-0.23171005217318838,0.43829787234042555
634,A3Net,705,0.44797545395100846,0.47243897072450514,-0.21501243277750118,0.41702127659574467
634,CAFNet-D w/o association residual,705,0.4307932196569589,0.4518414687883127,-0.2785468382430626,0.39290780141843973
634,CAFNet-D w/o bias/popularity prior,705,0.3997384437402546,0.4329030253155921,-0.49464974754245566,0.33900709219858155
634,Global popularity,705,0.49002565263316733,0.4903034497898695,-0.008949829261885998,0.43829787234042555
634,HSTrans100,705,0.4764649665509783,0.4712685709293424,-0.16213224827186434,0.4524822695035461
635,CAFNet-D,210,0.5157596371882086,0.5696517520673725,0.09945500265097335,0.5190476190476191
635,CAFNet,210,0.45351473922902497,0.5109853860867078,-0.120621934675035,0.47619047619047616
635,A3Net,210,0.5125850340136054,0.5672487285638559,0.037140450644351154,0.46190476190476193
635,CAFNet-D w/o association residual,210,0.5247165532879818,0.5621630035474334,0.11789213609659956,0.5238095238095238
635,CAFNet-D w/o bias/popularity prior,210,0.5770975056689343,0.5661363765591751,0.3063243445275085,0.6142857142857143
635,Global popularity,210,0.5288548752834468,0.5670685885482203,0.02465608465608466,0.5380952380952381
635,HSTrans100,210,0.5535147392290249,0.6036944407141915,0.2502980497266565,0.6190476190476191
636,CAFNet-D,65,0.6177514792899408,0.6079761908246897,0.4703913347079204,0.7076923076923077
636,CAFNet,65,0.5171597633136096,0.5806986664229858,0.19805145080272968,0.5692307692307692
636,A3Net,65,0.49940828402366866,0.546041153043165,0.052719899209645996,0.5076923076923077
636,CAFNet-D w/o association residual,65,0.6177514792899408,0.6201854971036285,0.41256535890010687,0.6923076923076923
636,CAFNet-D w/o bias/popularity prior,65,0.5881656804733728,0.549720497826982,0.41108568700460285,0.6461538461538462
636,Global popularity,65,0.5183431952662723,0.5810235917202328,0.0314985754985755,0.5384615384615384
636,HSTrans100,65,0.5325443786982249,0.5896784290325423,0.11651087082349337,0.5384615384615384
637,CAFNet-D,25,0.808,0.8568587799123695,1.182825413942337,0.8
637,CAFNet,25,0.84,0.8371794871794871,1.4641332191228866,0.76
637,A3Net,25,0.8240000000000001,0.8694512195121951,1.3390865257382394,0.92
637,CAFNet-D w/o association residual,25,0.784,0.8518329070758739,0.9501757635176182,0.8
637,CAFNet-D w/o bias/popularity prior,25,0.776,0.8285714285714285,1.107178876399994,0.72
637,Global popularity,25,0.76,0.8292084726867335,0.1810962962962963,0.8
637,HSTrans100,25,0.808,0.9020408163265305,1.074587535560131,0.8
638,CAFNet-D,120,0.553125,0.5711762067089609,0.1463626821835836,0.5833333333333334
638,CAFNet,120,0.398263888888889,0.4784467295446059,-0.15721720481912296,0.425
638,A3Net,120,0.4152777777777778,0.4931046476329849,-0.24814628969567518,0.4166666666666667
638,CAFNet-D w/o association residual,120,0.611111111111111,0.6306297803912161,0.3331685223306219,0.675
638,CAFNet-D w/o bias/popularity prior,120,0.45902777777777776,0.49851725471338965,-0.1553770597403248,0.49166666666666664
638,Global popularity,120,0.5722222222222222,0.5834037480071729,0.03569135802469135,0.5666666666666667
638,HSTrans100,120,0.5225694444444444,0.5364418773226562,0.09732334806273381,0.525
639,CAFNet-D,1165,0.6017130542098768,0.6324355430959004,0.58046103268542,0.6206008583690987
639,CAFNet,1165,0.5897327267033837,0.6052645435849562,0.41724458603835923,0.6343347639484979
639,A3Net,1165,0.6340492549135184,0.6615785041367905,0.6335801200421582,0.6901287553648069
639,CAFNet-D w/o association residual,1165,0.5887785739284201,0.6330048706677913,0.4943617418200545,0.6489270386266094
639,CAFNet-D w/o bias/popularity prior,1165,0.5423161229715043,0.5811442919837099,0.22121224542640053,0.5811158798283261
639,Global popularity,1165,0.5232183315220394,0.5760859697827514,0.028917501192179305,0.5339055793991416
639,HSTrans100,1165,0.5293079629390852,0.5532614109171241,0.1430171868544024,0.5725321888412017
640,CAFNet-D,185,0.7057706355003653,0.7189222277486058,0.8889130383125834,0.8054054054054054
640,CAFNet,185,0.6574141709276844,0.7156287736571164,0.7487393123072547,0.7135135135135136
640,A3Net,185,0.6780861943024106,0.7007471273694263,0.8740030315679472,0.7135135135135136
640,CAFNet-D w/o association residual,185,0.6669101533966398,0.6937095934141797,0.5552422637069547,0.7189189189189189
640,CAFNet-D w/o bias/popularity prior,185,0.7170197224251279,0.717942260865199,1.019778938269293,0.7945945945945946
640,Global popularity,185,0.6025566106647188,0.6622661412843471,0.08236236236236237,0.6270270270270271
640,HSTrans100,185,0.6067202337472608,0.5684009925431731,0.5881672663463129,0.6702702702702703
641,CAFNet-D,160,0.7609375,0.713548502163947,1.3086221837060292,0.825
641,CAFNet,160,0.7330078125,0.7023467383156761,1.2955690579488874,0.80625
641,A3Net,160,0.6078125,0.5692991841984568,0.7076623031869531,0.6625
641,CAFNet-D w/o association residual,160,0.7083984375,0.6590914726564282,0.8412628320264048,0.78125
641,CAFNet-D w/o bias/popularity prior,160,0.6869140625,0.6375740796607011,0.9097268138080835,0.75
641,Global popularity,160,0.5111328125,0.5409182690381915,0.013250000000000001,0.475
641,HSTrans100,160,0.675390625,0.6467956233856608,0.7712425450561569,0.70625
642,CAFNet-D,145,0.7555291319857312,0.7713244269282491,0.5274969914350016,0.7931034482758621
642,CAFNet,145,0.640190249702735,0.6567421918604719,0.44022289709798224,0.7034482758620689
642,A3Net,145,0.6651605231866826,0.6493505070384005,0.6187660386850093,0.6758620689655173
642,CAFNet-D w/o association residual,145,0.6898929845422116,0.7194015513257749,0.4420522423653767,0.7379310344827587
642,CAFNet-D w/o bias/popularity prior,145,0.7536266349583829,0.7517316407819932,0.41752489129530973,0.8
642,Global popularity,145,0.7202140309155767,0.7572985122147982,0.1313920817369093,0.7724137931034483
642,HSTrans100,145,0.6991676575505351,0.7380522690538736,0.8185858958754046,0.7448275862068966
643,CAFNet-D,325,0.5391242603550296,0.6125598672513157,0.07517539261625364,0.5661538461538461
643,CAFNet,325,0.5391242603550296,0.5903682636477111,0.21610118806362152,0.5661538461538461
643,A3Net,325,0.5193846153846154,0.5146226484560373,0.016104004470488223,0.49538461538461537
643,CAFNet-D w/o association residual,325,0.535715976331361,0.619613305929279,0.12843495865280813,0.5507692307692308
643,CAFNet-D w/o bias/popularity prior,325,0.5433372781065089,0.6154421975235593,0.039927177383349464,0.5784615384615385
643,Global popularity,325,0.601112426035503,0.6733851374937315,0.0783954415954416,0.6646153846153846
643,HSTrans100,325,0.6330887573964497,0.6721742632639658,0.5103938240729845,0.6523076923076923
644,CAFNet-D,60,0.7277777777777779,0.7474748805924067,1.835488699376583,0.9
644,CAFNet,60,0.85,0.803245039960834,1.476437363276879,0.9
644,A3Net,60,0.5874999999999999,0.670601659995973,0.4282524558405082,0.65
644,CAFNet-D w/o association residual,60,0.7194444444444444,0.7304959080848531,1.4273410432040692,0.8833333333333333
644,CAFNet-D w/o bias/popularity prior,60,0.7333333333333334,0.7459646156794186,1.4877060815691947,0.9
644,Global popularity,60,0.5763888888888888,0.6678946716379143,0.09837037037037037,0.6
644,HSTrans100,60,0.6763888888888889,0.6562248883016111,0.8703045189380646,0.6833333333333333
645,CAFNet-D,1150,0.4021776937618148,0.4714550863171356,-0.8318387946486473,0.3417391304347826
645,CAFNet,1150,0.490718336483932,0.5056005104053005,-0.03719057481573976,0.4747826086956522
645,A3Net,1150,0.49317769376181475,0.4894932912665365,-0.06347613358627198,0.48
645,CAFNet-D w/o association residual,1150,0.4675463137996219,0.499507619351025,-0.17115805384500518,0.45304347826086955
645,CAFNet-D w/o bias/popularity prior,1150,0.4094744801512287,0.46116415334125205,-0.6850479915219805,0.35391304347826086
645,Global popularity,1150,0.5136918714555765,0.5413914449733013,0.01590466988727858,0.52
645,HSTrans100,1150,0.4795689981096408,0.4965016413852884,-0.07216651192825774,0.46260869565217394
646,CAFNet-D,45,0.5160493827160494,0.5956851263947476,0.34720031221707665,0.5555555555555556
646,CAFNet,45,0.5259259259259259,0.5795867874554141,0.22944654226303096,0.5111111111111111
646,A3Net,45,0.4296296296296296,0.48892309538923107,-0.30294596917099437,0.4444444444444444
646,CAFNet-D w/o association residual,45,0.5555555555555556,0.610427939258565,0.29346008234553866,0.6444444444444445
646,CAFNet-D w/o bias/popularity prior,45,0.6123456790123457,0.6272392640039699,0.607207179069519,0.6444444444444445
646,Global popularity,45,0.5654320987654321,0.6693126544209882,0.06683127572016462,0.6666666666666666
646,HSTrans100,45,0.6098765432098765,0.6805173277943322,0.33001539376046923,0.6222222222222222
647,CAFNet-D,645,0.7367345712397091,0.7690487667857178,1.3316190736324982,0.8480620155038759
647,CAFNet,645,0.6881918153957094,0.6675648410014392,0.988083552147529,0.7488372093023256
647,A3Net,645,0.67817438855838,0.6869813150593267,0.9046601337633392,0.7317829457364341
647,CAFNet-D w/o association residual,645,0.7136830719307734,0.7517343974236265,1.1152226263007452,0.8186046511627907
647,CAFNet-D w/o bias/popularity prior,645,0.7494621717444865,0.762780553137539,1.2100368445464806,0.8325581395348837
647,Global popularity,645,0.5580133405444385,0.6442703525474842,0.05495951765719207,0.5922480620155038
647,HSTrans100,645,0.5537888348056007,0.5866385795369813,0.27251930775106414,0.5922480620155038
648,CAFNet-D,120,0.44930555555555557,0.5109708980266319,-0.341409463994205,0.4166666666666667
648,CAFNet,120,0.5520833333333333,0.5854311634982012,0.30813054578999677,0.525
648,A3Net,120,0.40798611111111116,0.4863522247982528,-0.3621441307167212,0.39166666666666666
648,CAFNet-D w/o association residual,120,0.5958333333333333,0.6078624891544524,0.6240577530736725,0.65
648,CAFNet-D w/o bias/popularity prior,120,0.46944444444444444,0.5234150717223508,-0.319329585880041,0.4583333333333333
648,Global popularity,120,0.48680555555555555,0.5323160551709808,0.011358024691358028,0.43333333333333335
648,HSTrans100,120,0.440625,0.47270333447402996,-0.25613940730690954,0.425
649,CAFNet-D,130,0.7603550295857988,0.7409359823406718,1.2471251130104064,0.823076923076923
649,CAFNet,130,0.7600591715976331,0.7795313640650389,1.3530653032259299,0.7846153846153846
649,A3Net,130,0.7362426035502958,0.7550936992646903,0.9541809782385826,0.7846153846153846
649,CAFNet-D w/o association residual,130,0.7863905325443786,0.7772572469728433,1.2246936089609965,0.7846153846153846
649,CAFNet-D w/o bias/popularity prior,130,0.7346153846153846,0.7250420414827822,1.090567190028154,0.7923076923076923
649,Global popularity,130,0.537130177514793,0.6147727488625684,0.05611396011396012,0.5230769230769231
649,HSTrans100,130,0.5940828402366864,0.5910382416238782,0.5421057519431297,0.6076923076923076
650,CAFNet-D,365,0.6985550759992494,0.7644279997456191,0.41409190029467213,0.7424657534246575
650,CAFNet,365,0.5505723400262713,0.63316677048151,0.1822851133877284,0.5945205479452055
650,A3Net,365,0.622030399699756,0.6659651114556903,0.2582016357820328,0.6356164383561644
650,CAFNet-D w/o association residual,365,0.6991555638956652,0.7467014557786342,0.7030025848378874,0.726027397260274
650,CAFNet-D w/o bias/popularity prior,365,0.6857196472133609,0.7250589530608003,0.4733546729569566,0.7287671232876712
650,Global popularity,365,0.6422405704635016,0.7263028463941011,0.09408422120750888,0.7452054794520548
650,HSTrans100,365,0.5089885531994746,0.5015594640130268,0.01977459188193491,0.5041095890410959
651,CAFNet-D,85,0.5231833910034602,0.6310342270264131,0.04873560756883198,0.49411764705882355
651,CAFNet,85,0.4581314878892734,0.5274093451587623,-0.22721776611664712,0.38823529411764707
651,A3Net,85,0.4456747404844291,0.49503775913799014,-0.47006668509805904,0.4235294117647059
651,CAFNet-D w/o association residual,85,0.49273356401384083,0.6004086886602338,0.04546750282101771,0.49411764705882355
651,CAFNet-D w/o bias/popularity prior,85,0.7044982698961937,0.730361023970798,0.46935686285004896,0.7764705882352941
651,Global popularity,85,0.5961937716262975,0.6659070286217497,0.07431808278867102,0.6235294117647059
651,HSTrans100,85,0.7667820069204152,0.7527979296793733,0.9409487882957739,0.7764705882352941
652,CAFNet-D,110,0.8111570247933884,0.8457701235225439,1.1109111924063075,0.9
652,CAFNet,110,0.8363636363636364,0.8691947592821991,1.1284053683280946,0.8727272727272727
652,A3Net,110,0.6995867768595041,0.7525942126052869,0.5296410576863723,0.7909090909090909
652,CAFNet-D w/o association residual,110,0.8190082644628099,0.8609839415690095,1.1963409543037415,0.9363636363636364
652,CAFNet-D w/o bias/popularity prior,110,0.8694214876033057,0.9036515702473595,0.8671012909574942,0.9181818181818182
652,Global popularity,110,0.7274793388429752,0.7822220589761522,0.1623434343434343,0.8363636363636363
652,HSTrans100,110,0.5702479338842975,0.6015884809021479,0.334428443421017,0.5909090909090909
653,CAFNet-D,255,0.6935024990388312,0.757719503384404,0.7328660689111726,0.8509803921568627
653,CAFNet,255,0.7257208765859284,0.7949959573629094,0.8999604518872266,0.788235294117647
653,A3Net,255,0.7245674740484428,0.7551248167566348,1.0084340450518272,0.796078431372549
653,CAFNet-D w/o association residual,255,0.7179546328335256,0.772547296711245,0.9819201834353746,0.8274509803921568
653,CAFNet-D w/o bias/popularity prior,255,0.6838139177239524,0.7528287310941193,0.5995355838069729,0.7764705882352941
653,Global popularity,255,0.622722029988466,0.696837283512715,0.09125925925925926,0.6980392156862745
653,HSTrans100,255,0.7371780084582853,0.769944214989714,1.166731699044798,0.7843137254901961
654,CAFNet-D,220,0.6303719008264462,0.6968243528683056,0.8115119812332771,0.7318181818181818
654,CAFNet,220,0.5825413223140496,0.662051867734174,0.42773695901374925,0.6363636363636364
654,A3Net,220,0.659710743801653,0.7223508031203495,0.6614439867098223,0.6818181818181818
654,CAFNet-D w/o association residual,220,0.631404958677686,0.694078755803441,0.7079310560090976,0.6590909090909091
654,CAFNet-D w/o bias/popularity prior,220,0.5587809917355371,0.6268836107074858,0.1719765405593948,0.5545454545454546
654,Global popularity,220,0.577737603305785,0.6696380871269976,0.086006734006734,0.6090909090909091
654,HSTrans100,220,0.6143595041322314,0.6782416596498227,0.6381169952452183,0.6727272727272727
655,CAFNet-D,420,0.5569160997732425,0.6037179183090122,0.4199750995706944,0.5761904761904761
655,CAFNet,420,0.6332482993197279,0.6953565876755079,0.5303884708854769,0.680952380952381
655,A3Net,420,0.5432397959183674,0.6422994830546123,0.3286816186404654,0.5857142857142857
655,CAFNet-D w/o association residual,420,0.5595521541950113,0.6261157074989014,0.36989783815862165,0.5976190476190476
655,CAFNet-D w/o bias/popularity prior,420,0.6043083900226758,0.6654491054897781,0.5920186303822058,0.6619047619047619
655,Global popularity,420,0.5497448979591837,0.6295420332017613,0.05995767195767196,0.5952380952380952
655,HSTrans100,420,0.584155328798186,0.6424597724553812,0.3970369215877283,0.6333333333333333
656,CAFNet-D,225,0.6057283950617284,0.6511381712124037,0.3570546306173007,0.6577777777777778
656,CAFNet,225,0.631604938271605,0.6381476530031622,0.3879037005371518,0.6888888888888889
656,A3Net,225,0.6190617283950617,0.6317523777873308,0.33006775908999975,0.6311111111111111
656,CAFNet-D w/o association residual,225,0.6754567901234567,0.655071301850371,0.5841117018130091,0.76
656,CAFNet-D w/o bias/popularity prior,225,0.6675555555555556,0.6772739956231539,0.5935476182897885,0.7644444444444445
656,Global popularity,225,0.5543209876543209,0.6028184876306377,0.04686748971193415,0.6133333333333333
656,HSTrans100,225,0.577679012345679,0.617928721261842,0.34036004354556404,0.6088888888888889
657,CAFNet-D,260,0.5732988165680474,0.6351518860087102,0.3170283107015376,0.6576923076923077
657,CAFNet,260,0.556508875739645,0.6108651843908426,0.25364665939257697,0.5807692307692308
657,A3Net,260,0.5910502958579882,0.6270014494438572,0.3841625628992915,0.6576923076923077
657,CAFNet-D w/o association residual,260,0.5643491124260356,0.6019658788135959,0.3095910227499329,0.6423076923076924
657,CAFNet-D w/o bias/popularity prior,260,0.5737426035502959,0.6260520485875859,0.2401508661560141,0.6307692307692307
657,Global popularity,260,0.5654585798816568,0.6369376292817397,0.06553276353276354,0.5769230769230769
657,HSTrans100,260,0.522707100591716,0.576006744789296,0.02912480470079642,0.5807692307692308
658,CAFNet-D,40,0.459375,0.5267081437709622,-0.06814733890350909,0.375
658,CAFNet,40,0.5249999999999999,0.5788690476190476,-0.09124457538127903,0.5
658,A3Net,40,0.45625000000000004,0.5742910493706971,-0.4069142512977123,0.4
658,CAFNet-D w/o association residual,40,0.578125,0.6029373872157174,0.16242376602895092,0.575
658,CAFNet-D w/o bias/popularity prior,40,0.521875,0.5412349139889864,-0.05929208602756264,0.5
658,Global popularity,40,0.50625,0.5559527331047361,0.00022222222222222643,0.45
658,HSTrans100,40,0.496875,0.5164932927707513,-0.2270842507481575,0.475
659,CAFNet-D,350,0.6408979591836735,0.69894806800304,0.6599703144894115,0.74
659,CAFNet,350,0.6966938775510204,0.7501588529194891,0.7704875815766198,0.7771428571428571
659,A3Net,350,0.6534285714285715,0.7215683507336641,0.4249507544509002,0.6771428571428572
659,CAFNet-D w/o association residual,350,0.6701632653061225,0.6989175834438079,0.9267439745792321,0.6971428571428572
659,CAFNet-D w/o bias/popularity prior,350,0.6682448979591837,0.7047144067822988,0.7619242381410939,0.7542857142857143
659,Global popularity,350,0.5966530612244898,0.692295985333742,0.0839915343915344,0.6657142857142857
659,HSTrans100,350,0.5903673469387756,0.6614357339401296,0.444675660601684,0.64
660,CAFNet-D,325,0.6716213017751479,0.6670756784878376,1.20207951916525,0.7446153846153846
660,CAFNet,325,0.6426508875739645,0.6417022151210442,0.6278113415837288,0.7138461538461538
660,A3Net,325,0.5090414201183432,0.5788351493152639,0.0829118269681931,0.5538461538461539
660,CAFNet-D w/o association residual,325,0.5760473372781065,0.6089361686488379,0.499885376737668,0.6492307692307693
660,CAFNet-D w/o bias/popularity prior,325,0.594319526627219,0.6277269556067939,0.5699462495629604,0.6615384615384615
660,Global popularity,325,0.5057751479289941,0.5466964861308639,0.024565242165242158,0.4676923076923077
660,HSTrans100,325,0.5424852071005917,0.5432258999822619,0.13442124387392632,0.56
661,CAFNet-D,190,0.48282548476454296,0.5708900706266475,-0.13470480794969356,0.4631578947368421
661,CAFNet,190,0.5993074792243767,0.6062130398581089,0.30253712697640844,0.6526315789473685
661,A3Net,190,0.4983379501385041,0.5427594692357578,-0.017868569179585105,0.5
661,CAFNet-D w/o association residual,190,0.6789473684210525,0.6475526386163846,1.1591131811471362,0.7842105263157895
661,CAFNet-D w/o bias/popularity prior,190,0.5998614958448754,0.5788848545275925,0.6139202216738149,0.6157894736842106
661,Global popularity,190,0.5294321329639889,0.5750052951327773,0.03525925925925926,0.5578947368421052
661,HSTrans100,190,0.5980609418282549,0.6014994724421576,0.45693708026879715,0.6052631578947368
662,CAFNet-D,255,0.6004613610149943,0.6782784315196604,0.5580528126262566,0.6588235294117647
662,CAFNet,255,0.510880430603614,0.6317607370343604,0.38257922408554484,0.5058823529411764
662,A3Net,255,0.5632449058054594,0.6056508030196862,0.3078376114076259,0.6078431372549019
662,CAFNet-D w/o association residual,255,0.6079969242599,0.6691488865375388,0.7189718518333108,0.6823529411764706
662,CAFNet-D w/o bias/popularity prior,255,0.6482891195693964,0.6936949841191473,0.9094676792621612,0.7490196078431373
662,Global popularity,255,0.5594771241830065,0.6479853715053363,0.07653159041394336,0.5529411764705883
662,HSTrans100,255,0.6624375240292195,0.6925491197909255,0.8120759218346839,0.7529411764705882
663,CAFNet-D,170,0.5782006920415226,0.5452024515152806,0.9540698137463016,0.5823529411764706
663,CAFNet,170,0.5904844290657439,0.5697788983499678,0.3294592542025973,0.6058823529411764
663,A3Net,170,0.5937716262975778,0.5372801717254987,0.20454320914166815,0.6352941176470588
663,CAFNet-D w/o association residual,170,0.6121107266435987,0.5692676683976451,0.9256430216024027,0.6411764705882353
663,CAFNet-D w/o bias/popularity prior,170,0.5491349480968858,0.5373323690394864,0.6987961380797274,0.5411764705882353
663,Global popularity,170,0.5131487889273356,0.5252486398765221,0.0020653594771241806,0.5647058823529412
663,HSTrans100,170,0.49567474048442905,0.5117319603813535,-0.08490073654581519,0.5
664,CAFNet-D,225,0.5597037037037037,0.6476612854604624,0.008852666109386386,0.6311111111111111
664,CAFNet,225,0.6103703703703703,0.6544802459558042,0.33755075401730006,0.6755555555555556
664,A3Net,225,0.5875555555555556,0.6296686050320678,0.45730750812424553,0.6222222222222222
664,CAFNet-D w/o association residual,225,0.6056296296296296,0.6943152336754901,0.37204891805847484,0.6844444444444444
664,CAFNet-D w/o bias/popularity prior,225,0.5703703703703704,0.6564569385566907,0.031018647683991325,0.6133333333333333
664,Global popularity,225,0.6344197530864198,0.7091117277903163,0.1002139917695473,0.7511111111111111
664,HSTrans100,225,0.5588148148148149,0.5865447971823073,0.12927142838637035,0.5644444444444444
665,CAFNet-D,100,0.8350000000000001,0.8565215270850675,0.9833966900035739,0.82
665,CAFNet,100,0.8695,0.8705651762039226,1.7729657532274723,0.89
665,A3Net,100,0.7464999999999999,0.7536653529621191,0.7444661271572113,0.73
