drug_idx,fold,group,model,AP,nDCG@10,P@15,R@15
686,0,frequent,CAFNet-D,0.5908391177812284,0.8611375561264456,0.8,0.4
686,0,frequent,CAFNet,0.526278365370283,0.8553475075669357,0.6,0.3
686,0,frequent,A3Net,0.546580539971405,0.8006937664098821,0.6,0.3
686,0,frequent,CAFNet-D w/o association residual,0.5571890440491669,0.7542686714597937,0.7333333333333333,0.36666666666666664
686,0,frequent,CAFNet-D w/o bias/popularity prior,0.5177979701377854,0.59839506697425,0.6666666666666666,0.3333333333333333
686,0,frequent,Global popularity,0.5229310058912409,0.7600791051976192,0.6,0.3
686,0,frequent,HSTrans100,0.4236404249705663,0.699473903081392,0.4666666666666667,0.23333333333333334
687,3,rare,CAFNet-D,0.013157894736842105,0.0,0.0,0.0
687,3,rare,CAFNet,1.0,1.0,0.06666666666666667,1.0
687,3,rare,A3Net,0.004329004329004329,0.0,0.0,0.0
687,3,rare,CAFNet-D w/o association residual,0.023809523809523808,0.0,0.0,0.0
687,3,rare,CAFNet-D w/o bias/popularity prior,0.010752688172043012,0.0,0.0,0.0
687,3,rare,Global popularity,0.006172839506172839,0.0,0.0,0.0
687,3,rare,HSTrans100,0.011764705882352941,0.0,0.0,0.0
687,3,mid,CAFNet-D,0.009471333465001069,0.0,0.0,0.0
687,3,mid,CAFNet,0.02165527919304447,0.0,0.0,0.0
687,3,mid,A3Net,0.014966763041490597,0.0,0.0,0.0
687,3,mid,CAFNet-D w/o association residual,0.02854409307582682,0.0,0.0,0.0
687,3,mid,CAFNet-D w/o bias/popularity prior,0.017231777231777233,0.0,0.0,0.0
687,3,mid,Global popularity,0.015084600082299117,0.0,0.0,0.0
687,3,mid,HSTrans100,0.016458704693998814,0.0,0.0,0.0
687,3,frequent,CAFNet-D,0.3832172736851429,0.4883505467692416,0.26666666666666666,0.5
687,3,frequent,CAFNet,0.0929524950666222,0.0,0.0,0.0
687,3,frequent,A3Net,0.17369101578325238,0.21657136003619626,0.13333333333333333,0.25
687,3,frequent,CAFNet-D w/o association residual,0.320125801019594,0.3949969211264808,0.2,0.375
687,3,frequent,CAFNet-D w/o bias/popularity prior,0.3009830935306205,0.3949969211264808,0.2,0.375
687,3,frequent,Global popularity,0.28856748127454124,0.38391202314388534,0.2,0.375
687,3,frequent,HSTrans100,0.16147084339808795,0.18873103118020407,0.13333333333333333,0.25
688,7,rare,CAFNet-D,0.23062202330519757,0.5481540639795447,0.4,0.09375
688,7,rare,CAFNet,0.2449340142611613,0.715550648768261,0.4,0.09375
688,7,rare,A3Net,0.2733796658975391,0.7007731679885375,0.4,0.09375
688,7,rare,CAFNet-D w/o association residual,0.2387812852945932,0.36837563413888724,0.3333333333333333,0.078125
688,7,rare,CAFNet-D w/o bias/popularity prior,0.21633335807238865,0.20641593223508908,0.26666666666666666,0.0625
688,7,rare,Global popularity,0.15404191714754642,0.0,0.06666666666666667,0.015625
688,7,rare,HSTrans100,0.08419722023724224,0.0,0.0,0.0
688,7,mid,CAFNet-D,0.5354755041470485,0.713654010247531,0.6,0.07894736842105263
688,7,mid,CAFNet,0.5109833465030312,0.8701249883466594,0.6,0.07894736842105263
688,7,mid,A3Net,0.581312032082695,0.694765116060299,0.7333333333333333,0.09649122807017543
688,7,mid,CAFNet-D w/o association residual,0.5975741737511792,0.685119869332369,0.7333333333333333,0.09649122807017543
688,7,mid,CAFNet-D w/o bias/popularity prior,0.5895287856974374,0.7353797772725618,0.6,0.07894736842105263
688,7,mid,Global popularity,0.5159564793929081,0.416566946442348,0.5333333333333333,0.07017543859649122
688,7,mid,HSTrans100,0.3691058991437671,0.16354138662029635,0.26666666666666666,0.03508771929824561
688,7,frequent,CAFNet-D,0.81259054797985,1.0,1.0,0.12295081967213115
688,7,frequent,CAFNet,0.833349665399191,1.0,1.0,0.12295081967213115
688,7,frequent,A3Net,0.8509186445612582,1.0,1.0,0.12295081967213115
688,7,frequent,CAFNet-D w/o association residual,0.8487554607614071,1.0,1.0,0.12295081967213115
688,7,frequent,CAFNet-D w/o bias/popularity prior,0.8210970059800544,1.0,1.0,0.12295081967213115
688,7,frequent,Global popularity,0.762749535464445,1.0,0.9333333333333333,0.11475409836065574
688,7,frequent,HSTrans100,0.7470963858182552,1.0,1.0,0.12295081967213115
689,1,rare,CAFNet-D,0.21238244514106583,0.2960819109658652,0.06666666666666667,0.3333333333333333
689,1,rare,CAFNet,0.07076719576719576,0.0,0.06666666666666667,0.3333333333333333
689,1,rare,A3Net,0.053647710586036575,0.1480409554829326,0.06666666666666667,0.3333333333333333
689,1,rare,CAFNet-D w/o association residual,0.3684371184371184,0.46927872602275644,0.06666666666666667,0.3333333333333333
689,1,rare,CAFNet-D w/o bias/popularity prior,0.20925925925925926,0.2960819109658652,0.06666666666666667,0.3333333333333333
689,1,rare,Global popularity,0.012685048783469354,0.0,0.0,0.0
689,1,rare,HSTrans100,0.006665046183762761,0.0,0.0,0.0
689,1,mid,CAFNet-D,0.15170326562580247,0.2122263659729146,0.13333333333333333,0.18181818181818182
689,1,mid,CAFNet,0.08513658208367304,0.06362078819895173,0.06666666666666667,0.09090909090909091
689,1,mid,A3Net,0.09701592646737303,0.1100458831490401,0.13333333333333333,0.18181818181818182
689,1,mid,CAFNet-D w/o association residual,0.18460671821243138,0.2972715964420571,0.2,0.2727272727272727
689,1,mid,CAFNet-D w/o bias/popularity prior,0.18703681113088727,0.2200917662980802,0.13333333333333333,0.18181818181818182
689,1,mid,Global popularity,0.07537046729290861,0.2200917662980802,0.06666666666666667,0.09090909090909091
689,1,mid,HSTrans100,0.03807838585807306,0.0,0.0,0.0
689,1,frequent,CAFNet-D,0.7373491258889281,1.0,0.9333333333333333,0.27450980392156865
689,1,frequent,CAFNet,0.6100699286011004,0.92663607790064,0.8666666666666667,0.2549019607843137
689,1,frequent,A3Net,0.5831866090573105,1.0,0.7333333333333333,0.21568627450980393
689,1,frequent,CAFNet-D w/o association residual,0.7400047095343757,1.0,0.8666666666666667,0.2549019607843137
689,1,frequent,CAFNet-D w/o bias/popularity prior,0.7157384634876258,1.0,0.8666666666666667,0.2549019607843137
689,1,frequent,Global popularity,0.6609165276783618,0.8701249883466594,0.8,0.23529411764705882
689,1,frequent,HSTrans100,0.5193824210833541,0.8572048559638626,0.7333333333333333,0.21568627450980393
690,2,rare,CAFNet-D,0.0951636619730576,0.2179300643042347,0.13333333333333333,0.3333333333333333
690,2,rare,CAFNet,0.03019966408543853,0.0,0.0,0.0
690,2,rare,A3Net,0.01609380642863919,0.0,0.0,0.0
690,2,rare,CAFNet-D w/o association residual,0.028364373119188616,0.0,0.0,0.0
690,2,rare,CAFNet-D w/o bias/popularity prior,0.013220687701472389,0.0,0.0,0.0
690,2,rare,Global popularity,0.028382833519725113,0.0,0.0,0.0
690,2,rare,HSTrans100,0.017843351997430968,0.0,0.0,0.0
690,2,mid,CAFNet-D,0.009259259259259259,0.0,0.0,0.0
690,2,mid,CAFNet,0.011904761904761904,0.0,0.0,0.0
690,2,mid,A3Net,0.05,0.0,0.0,0.0
690,2,mid,CAFNet-D w/o association residual,0.00909090909090909,0.0,0.0,0.0
690,2,mid,CAFNet-D w/o bias/popularity prior,0.045454545454545456,0.0,0.0,0.0
690,2,mid,Global popularity,0.007518796992481203,0.0,0.0,0.0
690,2,mid,HSTrans100,0.14285714285714285,0.3333333333333333,0.06666666666666667,1.0
690,2,frequent,CAFNet-D,0.6245116287034405,0.8553475075669357,0.7333333333333333,0.4230769230769231
690,2,frequent,CAFNet,0.509117599327022,0.7885497208855957,0.6,0.34615384615384615
690,2,frequent,A3Net,0.5906219851978803,0.7529694065526482,0.8,0.46153846153846156
690,2,frequent,CAFNet-D w/o association residual,0.6357913314117573,0.857980942822373,0.7333333333333333,0.4230769230769231
690,2,frequent,CAFNet-D w/o bias/popularity prior,0.5670269965081404,0.7702043899253147,0.7333333333333333,0.4230769230769231
690,2,frequent,Global popularity,0.6304438740089507,0.9216017310213247,0.7333333333333333,0.4230769230769231
690,2,frequent,HSTrans100,0.27732826037294356,0.21501812929496178,0.3333333333333333,0.19230769230769232
691,6,rare,CAFNet-D,0.08280656313257914,0.0,0.0,0.0
691,6,rare,CAFNet,0.03795752538300913,0.0,0.0,0.0
691,6,rare,A3Net,0.0542077999701636,0.0,0.06666666666666667,0.045454545454545456
691,6,rare,CAFNet-D w/o association residual,0.05798728140429259,0.0,0.0,0.0
691,6,rare,CAFNet-D w/o bias/popularity prior,0.10659437232278414,0.0,0.06666666666666667,0.045454545454545456
691,6,rare,Global popularity,0.05350700238593777,0.0,0.06666666666666667,0.045454545454545456
691,6,rare,HSTrans100,0.06962824988360576,0.06625422345438904,0.06666666666666667,0.045454545454545456
691,6,mid,CAFNet-D,0.13509127344641875,0.06362078819895173,0.13333333333333333,0.08333333333333333
691,6,mid,CAFNet,0.12710096183970876,0.13886244387355456,0.13333333333333333,0.08333333333333333
691,6,mid,A3Net,0.15551015618128194,0.2837125544970319,0.13333333333333333,0.08333333333333333
691,6,mid,CAFNet-D w/o association residual,0.140038889779006,0.1100458831490401,0.06666666666666667,0.041666666666666664
691,6,mid,CAFNet-D w/o bias/popularity prior,0.13045700624097445,0.07336392209936006,0.26666666666666666,0.16666666666666666
691,6,mid,Global popularity,0.16088670241149805,0.0,0.2,0.125
691,6,mid,HSTrans100,0.14030953968980037,0.06943122193677728,0.2,0.125
691,6,frequent,CAFNet-D,0.7821535773472722,0.9148568823583791,0.9333333333333333,0.17073170731707318
691,6,frequent,CAFNet,0.6960665049731902,0.77990823370192,0.9333333333333333,0.17073170731707318
691,6,frequent,A3Net,0.6946549400684742,0.9337457765456111,0.8666666666666667,0.15853658536585366
691,6,frequent,CAFNet-D w/o association residual,0.7725521481824219,0.9216017310213247,0.9333333333333333,0.17073170731707318
691,6,frequent,CAFNet-D w/o bias/popularity prior,0.7540375418513316,1.0,0.8666666666666667,0.15853658536585366
691,6,frequent,Global popularity,0.7631430386439424,0.9052116356304495,0.8666666666666667,0.15853658536585366
691,6,frequent,HSTrans100,0.6121986098714453,0.571614567891588,0.8,0.14634146341463414
692,0,rare,CAFNet-D,,,,
692,0,rare,CAFNet,,,,
692,0,rare,A3Net,,,,
692,0,rare,CAFNet-D w/o association residual,,,,
692,0,rare,CAFNet-D w/o bias/popularity prior,,,,
692,0,rare,Global popularity,,,,
692,0,rare,HSTrans100,,,,
692,0,mid,CAFNet-D,,,,
692,0,mid,CAFNet,,,,
692,0,mid,A3Net,,,,
692,0,mid,CAFNet-D w/o association residual,,,,
692,0,mid,CAFNet-D w/o bias/popularity prior,,,,
692,0,mid,Global popularity,,,,
692,0,mid,HSTrans100,,,,
692,0,frequent,CAFNet-D,0.3231656818021507,0.4125317798925535,0.2,0.375
692,0,frequent,CAFNet,0.11332572724807846,0.17441424290825341,0.13333333333333333,0.25
692,0,frequent,A3Net,0.3518838651265211,0.49232631845500163,0.2,0.375
692,0,frequent,CAFNet-D w/o association residual,0.38971769823382185,0.5214682725103094,0.2,0.375
692,0,frequent,CAFNet-D w/o bias/popularity prior,0.257143991480513,0.434996033829323,0.2,0.375
692,0,frequent,Global popularity,0.4478266300194167,0.5390031312763821,0.2,0.375
692,0,frequent,HSTrans100,0.27565624639838043,0.3618791953854131,0.2,0.375
693,2,rare,CAFNet-D,0.008548866188509745,0.0,0.0,0.0
693,2,rare,CAFNet,0.011817226890756302,0.0,0.0,0.0
693,2,rare,A3Net,0.004177005789909016,0.0,0.0,0.0
693,2,rare,CAFNet-D w/o association residual,0.005885631844711129,0.0,0.0,0.0
693,2,rare,CAFNet-D w/o bias/popularity prior,0.007783161720169594,0.0,0.0,0.0
693,2,rare,Global popularity,0.00978860294117647,0.0,0.0,0.0
693,2,rare,HSTrans100,0.007078197226502311,0.0,0.0,0.0
693,2,mid,CAFNet-D,0.022584676185292002,0.0,0.0,0.0
693,2,mid,CAFNet,0.020862713078685174,0.0,0.0,0.0
693,2,mid,A3Net,0.026380116917057998,0.0,0.0,0.0
693,2,mid,CAFNet-D w/o association residual,0.01621399640128179,0.0,0.0,0.0
693,2,mid,CAFNet-D w/o bias/popularity prior,0.018772899269765324,0.0,0.0,0.0
693,2,mid,Global popularity,0.04605463714441452,0.09109240322345807,0.06666666666666667,0.16666666666666666
693,2,mid,HSTrans100,0.030786371558909502,0.0,0.0,0.0
693,2,frequent,CAFNet-D,0.6227691826689249,0.9363792118010483,0.8666666666666667,0.3333333333333333
693,2,frequent,CAFNet,0.43513631998546193,0.4011248950259845,0.6666666666666666,0.2564102564102564
693,2,frequent,A3Net,0.3423477296746121,0.30980649366451257,0.4,0.15384615384615385
693,2,frequent,CAFNet-D w/o association residual,0.6161966445007144,0.9363792118010483,0.8,0.3076923076923077
693,2,frequent,CAFNet-D w/o bias/popularity prior,0.4609975194733036,0.7827392871477703,0.6666666666666666,0.2564102564102564
693,2,frequent,Global popularity,0.6314490827986794,1.0,0.8666666666666667,0.3333333333333333
693,2,frequent,HSTrans100,0.28792119937780014,0.16421958630632805,0.4,0.15384615384615385
694,9,rare,CAFNet-D,,,,
694,9,rare,CAFNet,,,,
694,9,rare,A3Net,,,,
694,9,rare,CAFNet-D w/o association residual,,,,
694,9,rare,CAFNet-D w/o bias/popularity prior,,,,
694,9,rare,Global popularity,,,,
694,9,rare,HSTrans100,,,,
694,9,mid,CAFNet-D,,,,
694,9,mid,CAFNet,,,,
694,9,mid,A3Net,,,,
694,9,mid,CAFNet-D w/o association residual,,,,
694,9,mid,CAFNet-D w/o bias/popularity prior,,,,
694,9,mid,Global popularity,,,,
694,9,mid,HSTrans100,,,,
694,9,frequent,CAFNet-D,0.5902463549522372,0.7316362001126299,0.26666666666666666,0.6666666666666666
694,9,frequent,CAFNet,0.23331295836724528,0.28162497265977743,0.13333333333333333,0.3333333333333333
694,9,frequent,A3Net,0.16784102103853094,0.11706259313796355,0.13333333333333333,0.3333333333333333
694,9,frequent,CAFNet-D w/o association residual,0.5768973518973518,0.7183750273402226,0.26666666666666666,0.6666666666666666
694,9,frequent,CAFNet-D w/o bias/popularity prior,0.5779541446208113,0.7114533439819829,0.26666666666666666,0.6666666666666666
694,9,frequent,Global popularity,0.5916395897043832,0.7316362001126299,0.26666666666666666,0.6666666666666666
694,9,frequent,HSTrans100,0.2754733529381416,0.3026024134988135,0.2,0.5
695,2,rare,CAFNet-D,0.053618756371049944,0.0,0.06666666666666667,0.3333333333333333
695,2,rare,CAFNet,0.06516925178031412,0.0,0.06666666666666667,0.3333333333333333
695,2,rare,A3Net,0.1544973544973545,0.3235866969737877,0.13333333333333333,0.6666666666666666
695,2,rare,CAFNet-D w/o association residual,0.035372247042727595,0.0,0.0,0.0
695,2,rare,CAFNet-D w/o bias/popularity prior,0.10220797720797721,0.1480409554829326,0.13333333333333333,0.6666666666666666
695,2,rare,Global popularity,0.006916139399984708,0.0,0.0,0.0
695,2,rare,HSTrans100,0.012430776160112109,0.0,0.0,0.0
695,2,mid,CAFNet-D,0.04228139389170601,0.0,0.0,0.0
695,2,mid,CAFNet,0.03924396963714796,0.0,0.06666666666666667,0.25
695,2,mid,A3Net,0.048114787247972954,0.0,0.06666666666666667,0.25
695,2,mid,CAFNet-D w/o association residual,0.03756464476034316,0.0,0.0,0.0
695,2,mid,CAFNet-D w/o bias/popularity prior,0.04801777170198222,0.0,0.0,0.0
695,2,mid,Global popularity,0.02072720273540797,0.0,0.0,0.0
695,2,mid,HSTrans100,0.019862806062961525,0.0,0.0,0.0
695,2,frequent,CAFNet-D,0.09421023266848787,0.07979453856244818,0.13333333333333333,0.25
695,2,frequent,CAFNet,0.08028355275825291,0.0,0.06666666666666667,0.125
695,2,frequent,A3Net,0.0878694703103624,0.0,0.13333333333333333,0.25
695,2,frequent,CAFNet-D w/o association residual,0.10427224819693763,0.07979453856244818,0.2,0.375
695,2,frequent,CAFNet-D w/o bias/popularity prior,0.09913472932384915,0.07979453856244818,0.06666666666666667,0.125
695,2,frequent,Global popularity,0.0925204535994901,0.08431423425588572,0.13333333333333333,0.25
695,2,frequent,HSTrans100,0.10279726798183174,0.17399493535254396,0.13333333333333333,0.25
696,7,rare,CAFNet-D,0.18055555555555555,0.2640681225725909,0.06666666666666667,0.5
696,7,rare,CAFNet,0.2526525198938992,0.38685280723454163,0.06666666666666667,0.5
696,7,rare,A3Net,1.0,1.0,0.13333333333333333,1.0
696,7,rare,CAFNet-D w/o association residual,0.020833333333333332,0.0,0.0,0.0
696,7,rare,CAFNet-D w/o bias/popularity prior,0.13005050505050506,0.2640681225725909,0.06666666666666667,0.5
696,7,rare,Global popularity,0.020426092686141005,0.0,0.06666666666666667,0.5
696,7,rare,HSTrans100,0.031658955717118305,0.0,0.0,0.0
696,7,mid,CAFNet-D,0.009615384615384616,0.0,0.0,0.0
696,7,mid,CAFNet,0.008403361344537815,0.0,0.0,0.0
696,7,mid,A3Net,0.006578947368421052,0.0,0.0,0.0
696,7,mid,CAFNet-D w/o association residual,0.012987012987012988,0.0,0.0,0.0
696,7,mid,CAFNet-D w/o bias/popularity prior,0.006289308176100629,0.0,0.0,0.0
696,7,mid,Global popularity,0.022222222222222223,0.0,0.0,0.0
696,7,mid,HSTrans100,0.003968253968253968,0.0,0.0,0.0
696,7,frequent,CAFNet-D,0.38737330032273193,0.6235744328990732,0.5333333333333333,0.25
696,7,frequent,CAFNet,0.4178571037894148,0.6168295842361275,0.5333333333333333,0.25
696,7,frequent,A3Net,0.2605967754274166,0.2883820513943218,0.4,0.1875
696,7,frequent,CAFNet-D w/o association residual,0.4210199058478899,0.6025064803817582,0.4666666666666667,0.21875
696,7,frequent,CAFNet-D w/o bias/popularity prior,0.36731914348437,0.5988751049740156,0.4,0.1875
696,7,frequent,Global popularity,0.4238720780068253,0.6421867266689011,0.4,0.1875
696,7,frequent,HSTrans100,0.31725983610238095,0.400023248309252,0.3333333333333333,0.15625
697,4,rare,CAFNet-D,0.014909735654416506,0.0,0.0,0.0
697,4,rare,CAFNet,0.012592592592592593,0.0,0.0,0.0
697,4,rare,A3Net,0.01993131362688581,0.0,0.0,0.0
697,4,rare,CAFNet-D w/o association residual,0.01019577930333079,0.0,0.0,0.0
697,4,rare,CAFNet-D w/o bias/popularity prior,0.013747616020343294,0.0,0.0,0.0
697,4,rare,Global popularity,0.0076999432785025525,0.0,0.0,0.0
697,4,rare,HSTrans100,0.019953578915843068,0.0,0.0,0.0
697,4,mid,CAFNet-D,,,,
697,4,mid,CAFNet,,,,
697,4,mid,A3Net,,,,
697,4,mid,CAFNet-D w/o association residual,,,,
697,4,mid,CAFNet-D w/o bias/popularity prior,,,,
697,4,mid,Global popularity,,,,
697,4,mid,HSTrans100,,,,
697,4,frequent,CAFNet-D,0.5514764764764764,0.5853773259017193,0.5333333333333333,0.8888888888888888
697,4,frequent,CAFNet,0.35297192165008257,0.36365575892569807,0.3333333333333333,0.5555555555555556
697,4,frequent,A3Net,0.48012666345999677,0.5816828629660385,0.3333333333333333,0.5555555555555556
697,4,frequent,CAFNet-D w/o association residual,0.6566612973589717,0.6797184004964701,0.5333333333333333,0.8888888888888888
697,4,frequent,CAFNet-D w/o bias/popularity prior,0.5139399166922103,0.4921221843189124,0.5333333333333333,0.8888888888888888
697,4,frequent,Global popularity,0.507404940738274,0.5407221321783904,0.4666666666666667,0.7777777777777778
697,4,frequent,HSTrans100,0.4452012292592003,0.4624781536667783,0.4,0.6666666666666666
698,8,rare,CAFNet-D,,,,
698,8,rare,CAFNet,,,,
698,8,rare,A3Net,,,,
698,8,rare,CAFNet-D w/o association residual,,,,
698,8,rare,CAFNet-D w/o bias/popularity prior,,,,
698,8,rare,Global popularity,,,,
698,8,rare,HSTrans100,,,,
698,8,mid,CAFNet-D,0.009064807219031993,0.0,0.0,0.0
698,8,mid,CAFNet,0.011566296200568621,0.0,0.0,0.0
698,8,mid,A3Net,0.008098360655737706,0.0,0.0,0.0
698,8,mid,CAFNet-D w/o association residual,0.008308004052684904,0.0,0.0,0.0
698,8,mid,CAFNet-D w/o bias/popularity prior,0.02408008658008658,0.0,0.0,0.0
698,8,mid,Global popularity,0.007137526780770806,0.0,0.0,0.0
698,8,mid,HSTrans100,0.03835227272727273,0.0,0.0,0.0
698,8,frequent,CAFNet-D,0.3394143966605484,0.4249260138166711,0.2,0.3
698,8,frequent,CAFNet,0.3207211609373708,0.4170606134915055,0.26666666666666666,0.4
698,8,frequent,A3Net,0.17426578898739467,0.2941924851321474,0.26666666666666666,0.4
698,8,frequent,CAFNet-D w/o association residual,0.25832146136532225,0.39375843764607205,0.2,0.3
698,8,frequent,CAFNet-D w/o bias/popularity prior,0.27044610373639566,0.38113435412202007,0.26666666666666666,0.4
698,8,frequent,Global popularity,0.35476691400950056,0.44409732781325584,0.2,0.3
698,8,frequent,HSTrans100,0.09916829487102283,0.0,0.13333333333333333,0.2
699,7,rare,CAFNet-D,0.023800692383778438,0.0,0.0,0.0
699,7,rare,CAFNet,0.005625569389614334,0.0,0.0,0.0
699,7,rare,A3Net,0.0075325394627527,0.0,0.0,0.0
699,7,rare,CAFNet-D w/o association residual,0.03337765957446809,0.0,0.0,0.0
699,7,rare,CAFNet-D w/o bias/popularity prior,0.006671791233049511,0.0,0.0,0.0
699,7,rare,Global popularity,0.00828254414752305,0.0,0.0,0.0
699,7,rare,HSTrans100,0.022292103424178894,0.0,0.0,0.0
699,7,mid,CAFNet-D,0.14764501183971018,0.24630238874073,0.06666666666666667,0.25
